"CodesAndRegsLicenseDataID","LicenseID","Description","LicenseName","Location","StreetNumber","Prefix","StreetName","Suffix","Longitude","Latitude","ExpirationDate","SubType","SubDescription","IssueDate","Zip","DISTRICT","NEIGHBORHOOD","ZONING","EndorsementType","EndorsementTypeDescription","EndorsementStatusDescription","EndorsementIssuedDate","AGENCY","GPSX","GPSY"
"4359","BB921162","Outdoor Advertising Signs","Outfront Media","5400 MINOR LN ","5400"," ","MINOR","LN","-85.701814650000003","38.1448123013","2018-07-01 00:00:00","LARGE","Large","2017-09-29 11:15:06","40219","13","","R4","","","","","Develop Louisville","1222907","238106"
"4360","BB920811","Outdoor Advertising Signs","Outfront Media","1535 E WASHINGTON ST ","1535","E","WASHINGTON","ST","-85.724596486500005","38.259220378599998","2018-07-01 00:00:00","LARGE","Large","2017-09-27 09:02:49","40206","09","BUTCHERTOWN","EZ1","","","","","Develop Louisville","1217023","279868"
"4361","BB920668","Outdoor Advertising Signs","Outfront Media","264 CABEL ST ","264"," ","CABEL","ST","-85.731625700999999","38.259235787999998","2018-07-01 00:00:00","LARGE","Large","2017-09-26 09:40:10","40206","04","BUTCHERTOWN","EZ1","","","","","Develop Louisville","1215005","279906"
"4362","BB920554","Outdoor Advertising Signs","Outfront Media","110 TEN PIN LN ","110"," ","TEN PIN","LN","-85.624012222800005","38.2509281735","2018-07-01 00:00:00","LARGE","Large","2017-09-25 08:54:48","40207","07","","C2","","","","","Develop Louisville","1245856","276402"
"4363","BB921379","Outdoor Advertising Signs","","7302 GRADE LN ","7302"," ","GRADE","LN","-85.738891405199993","38.1440537123","2018-07-01 00:00:00","MED","Medium","2017-10-09 08:33:35","40219","13","","EZ1","","","","","Develop Louisville","1212241","238000"
"4364","BB920737","Outdoor Advertising Signs","Outfront Media","1715 BERRY BLVD ","1715"," ","BERRY","BLVD","-85.794144106900006","38.197145642400002","2018-07-01 00:00:00","MED","Medium","2017-09-26 13:54:48","40215","03","TAYLOR BERRY","M2","","","","","Develop Louisville","1196677","257593"
"4365","BB920916","Outdoor Advertising Signs","Outftront Media"," BYRNE AVE "," "," ","BYRNE","AVE","-85.756224179599997","38.208179956800002","2018-07-01 00:00:00","MED","Medium","2017-09-27 10:45:09","40209","15","UNIVERSITY","EZ1","","","","","Develop Louisville","1207638.75","261430.31299999999"
"4366","BB921479","Outdoor Advertising Signs","","1030 PHILLIPS LN ","1030"," ","PHILLIPS","LN","-85.734856066600003","38.195943144200001","2018-07-01 00:00:00","MED","Medium","2017-10-11 12:35:50","40209","21","FAIRGROUNDS","R5","","","","","Develop Louisville","1213706","256875"
"4367","BB920904","Outdoor Advertising Signs","Outftront Media"," AUDUBON PKY "," "," ","AUDUBON","PKY","-85.7170402239","38.210185492599997","2018-07-01 00:00:00","LARGE","Large","2017-09-27 10:45:09","40213","10","POPLAR LEVEL","R5","","","","","Develop Louisville","1218908.0009999999","261978.84400000001"
"4368","BB920736","Outdoor Advertising Signs","Outfront Media","1309 BERRY BLVD ","1309"," ","BERRY","BLVD","-85.783661355899994","38.196627483699999","2018-07-01 00:00:00","MED","Medium","2017-09-26 13:54:48","40215","15","TAYLOR BERRY","C2","","","","","Develop Louisville","1199686","257354"
"4369","BB920735","Outdoor Advertising Signs","Outfront Media","300 BAXTER AVE ","300"," ","BAXTER","AVE","-85.732756448800004","38.250474281400002","2018-07-01 00:00:00","MED","Medium","2017-09-26 13:54:48","40204","04","PHOENIX HILL","EZ1","","","","","Develop Louisville","1214629","276721"
"4370","BB920478","Outdoor Advertising Signs","Outfront Media","1411 OLIVE ST ","1411"," ","OLIVE","ST","-85.799185415899998","38.233323121700003","2018-07-01 00:00:00","SMALL","Small","2017-09-22 15:36:52","40210","01","PARKLAND","M2","","","","","Develop Louisville","1195450","270790"
"4371","15PAW1005","Pawnbroker","BERKLEY PAWN","311 W WOODLAWN AVE ","311","W","WOODLAWN","AVE","-85.767155560299997","38.181812213400001","2018-07-14 00:00:00"," "," ","2015-07-02 11:14:05","40214","21","BEECHMONT","C1","","","","","Codes and Regulations","1204340","251881"
"4372","BB920758","Outdoor Advertising Signs","Outfront Media","115 E JACOB ST ","115","E","JACOB","ST","-85.752766606700007","38.244684578300003","2018-07-01 00:00:00","LARGE","Large","2017-09-26 13:54:48","40202","04","CENTRAL BUSINESS DISTRICT","PD","","","","","Develop Louisville","1208849","274706"
"4373","BB922176","Outdoor Advertising Signs","Outfront Media","2717 WILSON AVE ","2717"," ","WILSON","AVE","-85.800547251300003","38.232689851400004","2018-07-01 00:00:00","LARGE","Large","2017-11-09 14:22:44","40211","01","PARKLAND","C2","","","","","Develop Louisville","1195055","270566"
"4374","BB921407","Outdoor Advertising Signs","","3128 PRESTON HWY ","3128"," ","PRESTON","HWY","-85.735596752700005","38.203406608500003","2018-07-01 00:00:00","MED","Medium","2017-10-09 10:20:20","40213","21","SAINT JOSEPH","C1","","","","","Develop Louisville","1213537","259596"
"4375","BB920654","Outdoor Advertising Signs","Outfront Media","255 CABEL ST ","255"," ","CABEL","ST","-85.730751959700001","38.259944442799998","2018-07-01 00:00:00","LARGE","Large","2017-09-26 09:01:19","40206","04","BUTCHERTOWN","M3","","","","","Develop Louisville","1215260","280160"
"4376","BB921806","Outdoor Advertising Signs","Outfront Media","2030 FRANKFORT AVE 101","2030"," ","FRANKFORT","AVE","-85.710155685299995","38.2545489954","2018-07-01 00:00:00","MED","Medium","2017-10-23 15:39:18","40206","09","CLIFTON","C2","","","","","Develop Louisville","1221142","278101"
"4377","BB921007","Outdoor Advertising Signs","Outfront","1353 S PRESTON ST ","1353","S","PRESTON","ST","-85.75012941","38.228786769800003","2018-07-01 00:00:00","LARGE","Large","2017-09-28 14:09:50","40208","04","SHELBY PARK","OR2","","","","","Develop Louisville","1209512","268905"
"4378","BB920840","Outdoor Advertising Signs","Outfront Media","2028 PORTLAND AVE ","2028"," ","PORTLAND","AVE","-85.781616650499998","38.267384878100003","2018-07-01 00:00:00","LARGE","Large","2017-09-27 08:39:16","40203","05","PORTLAND","UN","","","","","Develop Louisville","1200702","283108"
"4379","BB921366","Outdoor Advertising Signs","","4011 CANE RUN RD ","4011"," ","CANE RUN","RD","-85.826008560600002","38.2074142397","2018-07-01 00:00:00","MED","Medium","2017-10-09 08:33:35","40216","03","","C2","","","","","Develop Louisville","1187585","261487"
"4380","BB921374","Outdoor Advertising Signs","","7910 PRESTON HWY ","7910"," ","PRESTON","HWY","-85.686639143299999","38.137455967500003","2018-07-01 00:00:00","MED","Medium","2017-10-09 08:33:35","40219","24","","C1","","","","","Develop Louisville","1227229","235359"
"4381","BB920543","Outdoor Advertising Signs","Outfront Media","4415 DIXIE HWY ","4415"," ","DIXIE","HWY","-85.8149051945","38.181876398","2018-07-01 00:00:00","LARGE","Large","2017-09-25 08:54:48","40216","03","","C2","","","","","Develop Louisville","1190617","252134"
"4382","BB920684","Outdoor Advertising Signs","Outfront Media","1120 W HILL ST ","1120","W","HILL","ST","-85.774846516099998","38.227164783900001","2018-07-01 00:00:00","MED","Medium","2017-09-26 10:40:57","40210","06","ALGONQUIN","EZ1","","","","","Develop Louisville","1202403","268431"
"4383","BB920749","Outdoor Advertising Signs","Outfront Media","610 E BROADWAY ","610","E","BROADWAY"," ","-85.743069992499997","38.244608470199999","2018-07-01 00:00:00","MED","Medium","2017-09-26 13:54:48","40202","04","SMOKETOWN JACKSON","C2","","","","","Develop Louisville","1211633","274633"
"4384","BB921246","Outdoor Advertising Signs","","5401 VALLEY STATION RD ","5401"," ","VALLEY STATION","RD","-85.862764633899999","38.106567853100003","2018-07-01 00:00:00","MED","Medium","2017-10-05 10:07:32","40272","25","","C1","","","","","Develop Louisville","1176382","224951"
"4385","BB920531","Outdoor Advertising Signs","Outfront Media","717 JEFFERSON CT ","717"," ","JEFFERSON","CT","-85.740229608500002","38.204783902300001","2018-07-01 00:00:00","LARGE","Large","2017-09-25 08:54:48","40217","21","SAINT JOSEPH","M2","","","","","Develop Louisville","1212214","260119"
"4386","BB921008","Outdoor Advertising Signs","Outfront","7249 DIXIE HWY ","7249"," ","DIXIE","HWY","-85.838346345000005","38.1454110524","2018-07-01 00:00:00","LARGE","Large","2017-09-28 14:09:50","40258","12","","M2","","","","","Develop Louisville","1183651","238972"
"4387","BB920732","Outdoor Advertising Signs","Outfront Media","325 BAXTER AVE ","325"," ","BAXTER","AVE","-85.731426799399998","38.250510379600001","2018-07-01 00:00:00","MED","Medium","2017-09-26 13:45:06","40204","04","REMAINDER OF CITY","EZ1","","","","","Develop Louisville","1215011","276728"
"4388","BB921164","Outdoor Advertising Signs","Outfront Media","4200 BUNTON CT ","4200"," ","BUNTON","CT","-85.705614700799998","38.195155314300003","2018-07-01 00:00:00","LARGE","Large","2017-09-29 11:15:06","40213","10","","C2","","","","","Develop Louisville","1222104","256454"
"4389","BB920855","Outdoor Advertising Signs","Outfront Media","3300 PRESTON HWY ","3300"," ","PRESTON","HWY","-85.734332874299994","38.201338190100003","2018-07-01 00:00:00","LARGE","Large","2017-09-27 08:39:16","40213","21","REMAINDER OF CITY","C1","","","","","Develop Louisville","1213888","258837"
"4390","BB921364","Outdoor Advertising Signs","","7945 3RD STREET RD ","7945"," ","3RD STREET","RD","-85.793890824200005","38.127881695200003","2018-07-01 00:00:00","MED","Medium","2017-10-09 08:33:35","40214","25","","C1","","","","","Develop Louisville","1196327","232372"
"4391","21274","Outdoor Advertising Signs","","608 LOCUST LN ","608"," ","LOCUST","LN","-85.744190923100007","38.2068397297","2018-07-01 00:00:00","LARGE","Large","2008-08-01 12:07:42","40217","21","SAINT JOSEPH","M2","","","","","Develop Louisville","1211088","260886"
"4392","21639","Outdoor Advertising Signs","","1449 BARDSTOWN RD ","1449"," ","BARDSTOWN","RD","-85.709797280299995","38.232560683199999","2018-07-01 00:00:00","MED","Medium","2008-08-26 15:42:39","40204","08","CHEROKEE TRIANGLE","(C2)","","","","","Develop Louisville","1221118","270093"
"4393","BB921014","Outdoor Advertising Signs","Outfront","3408 PRESTON HWY ","3408"," ","PRESTON","HWY","-85.731788385000002","38.197223497400003","2018-07-01 00:00:00","LARGE","Large","2017-09-28 14:16:03","40213","21","PRESTONIA","C1","","","","","Develop Louisville","1214595","257327"
"4394","BB921412","Outdoor Advertising Signs","","609 OUTER LOOP ","609"," ","OUTER","LOOP","-85.757168863999993","38.126057948499998","2018-07-01 00:00:00","MED","Medium","2017-10-09 10:21:21","40214","13","","C1","","","","","Develop Louisville","1206878","231533"
"4395","5182","Pawnbroker","DEPREZ QUALITY JEWELRY & LOAN","7917 PRESTON HWY ","7917"," ","PRESTON","HWY","-85.685543914099995","38.137461216799998","2018-07-14 00:00:00"," "," ","2004-07-29 15:46:00","40219","24","","C1","","","","","Codes and Regulations","1227544","235356"
"4396","BB921094","Outdoor Advertising Signs","OUTFRONT MEDIA","3928 WESTPORT RD ","3928"," ","WESTPORT","RD","-85.653730252800003","38.2538401491","2018-07-01 00:00:00","MED","Medium","2017-09-28 16:35:12","40207","09","","C1","","","","","Develop Louisville","1237339","277591"
"4397","BB921803","Outdoor Advertising Signs","Outfront","801 S CLAY ST ","801","S","CLAY","ST","-85.741914185900001","38.2414044983","2018-07-01 00:00:00","SMALL","Small","2017-10-23 15:39:05","40203","04","SMOKETOWN JACKSON","UN","","","","","Develop Louisville","1211946","273461"
"4398","BB920785","Outdoor Advertising Signs","OUTFRONT MEDIA","4836 SOUTHSIDE DR ","4836"," ","SOUTHSIDE","DR","-85.7649662834","38.1777705015","2018-07-01 00:00:00","MED","Medium","2017-09-27 09:09:15","40214","21","SOUTHSIDE","C1","","","","","Develop Louisville","1204945","250399"
"4399","BB920640","Outdoor Advertising Signs","Outfront Media","315 W OAK ST ","315","W","OAK","ST","-85.759284876699994","38.235092557900003","2018-07-01 00:00:00","MED","Medium","2017-09-26 09:01:19","40203","06","OLD LOUISVILLE","TNZD","","","","","Develop Louisville","1206920","271244"
"4400","BB920567","Outdoor Advertising Signs","Outfront Media","201 S PRESTON ST ","201","S","PRESTON","ST","-85.745889257100004","38.253835891400001","2018-07-01 00:00:00","MED","Medium","2017-09-25 09:43:12","40202","04","CENTRAL BUSINESS DISTRICT","(C2)","","","","","Develop Louisville","1210878","278006"
"4401","BB920833","Outdoor Advertising Signs","Outfront Media","577 PHILLIPS LN ","577"," ","PHILLIPS","LN","-85.746592368199998","38.190437778400003","2018-07-01 00:00:00","LARGE","Large","2017-09-27 08:39:16","40209","21","HIGHLAND PARK","M2","","","","","Develop Louisville","1210301","254925"
"4402","BB921485","Outdoor Advertising Signs","","6700 GRADE LN ","6700"," ","GRADE","LN","-85.736247470500004","38.151835000399998","2018-07-01 00:00:00","MED","Medium","2017-10-11 12:35:50","40213","13","","EZ1","","","","","Develop Louisville","1213047","240821"
"4403","BB920807","Outdoor Advertising Signs","Outfront Media","1600 NORTHWESTERN PKY ","1600"," ","NORTHWESTERN","PKY","-85.774458594400002","38.263762661500003","2018-07-01 00:00:00","LARGE","Large","2017-09-27 08:39:16","40203","05","PORTLAND","EZ1","","","","","Develop Louisville","1202735","281755"
"4404","BB920565","Outdoor Advertising Signs","Outfront Media","1734 W MAIN ST ","1734","W","MAIN","ST","-85.779149770499998","38.258757858199999","2018-07-01 00:00:00","MED","Medium","2017-09-25 09:27:40","40203","04","PORTLAND","EZ1","","","","","Develop Louisville","1201358","279955"
"4405","BB921045","Outdoor Advertising Signs","Outfront Media","2902 TAYLORSVILLE RD ","2902"," ","TAYLORSVILLE","RD","-85.665332094899995","38.222419395499998","2018-07-01 00:00:00","MED","Medium","2017-09-28 15:16:09","40205","08","HAWTHORNE","C1","","","","","Develop Louisville","1233832","266201"
"4406","BB919277","Outdoor Advertising Signs",""," S PRESTON ST "," ","S","PRESTON","ST","-85.750468514399998","38.228305915999997","2018-07-01 00:00:00","LARGE","Large","2017-07-28 11:00:07","40208","06","SHELBY PARK","OR2","","","","","Develop Louisville","1209411.75","268731.5"
"4407","BB921021","Outdoor Advertising Signs","Outfront","7612 SHEPHERDSVILLE RD ","7612"," ","SHEPHERDSVILLE","RD","-85.658187106499994","38.139725479799999","2018-07-01 00:00:00","LARGE","Large","2017-09-28 14:16:03","40219","24","","OR1","","","","","Develop Louisville","1235424","236059"
"4408","BB920545","Outdoor Advertising Signs","Outfront Media","2140 GARDINER LN ","2140"," ","GARDINER","LN","-85.672774755199995","38.211912051299997","2018-07-01 00:00:00","LARGE","Large","2017-09-25 08:54:48","40205","08","GARDINER LANE","C1","","","","","Develop Louisville","1231635","262408"
"4409","BB920829","Outdoor Advertising Signs","OUTFRONT MEDIA","6307 PRESTON HWY ","6307"," ","PRESTON","HWY","-85.698042307099996","38.160052118899998","2018-07-01 00:00:00","MED","Medium","2017-09-27 09:35:53","40219","02","","C2","","","","","Develop Louisville","1224079","243638"
"4410","BB921057","Outdoor Advertising Signs","OUTFRONT MEDIA","7401 DIXIE HWY ","7401"," ","DIXIE","HWY","-85.838956349","38.143087493199999","2018-07-01 00:00:00","MED","Medium","2017-09-28 15:45:14","40258","25","","C1","","","","","Develop Louisville","1183461","238129"
"4411","BB920646","Outdoor Advertising Signs","Outfront Media","3501 POPLAR LEVEL RD ","3501"," ","POPLAR LEVEL","RD","-85.715787253800002","38.208982276199997","2018-07-01 00:00:00","MED","Medium","2017-09-26 09:01:19","40213","10","POPLAR LEVEL","C1","","","","","Develop Louisville","1219261","261535"
"4412","BB919255","Outdoor Advertising Signs","","2013 W MARKET ST ","2013","W","MARKET","ST","-85.783792871599999","38.258433326599999","2018-07-01 00:00:00","SMALL","Small","2017-07-27 14:11:33","40203","04","PORTLAND","OR2","","","","","Develop Louisville","1200023","279859"
"4413","BB920532","Outdoor Advertising Signs","Outfront Media","717 JEFFERSON CT ","717"," ","JEFFERSON","CT","-85.740229608500002","38.204783902300001","2018-07-01 00:00:00","LARGE","Large","2017-09-25 08:54:48","40217","21","SAINT JOSEPH","M2","","","","","Develop Louisville","1212214","260119"
"4414","BB920944","Outdoor Advertising Signs","Outfront Media","3149 RIVER PARK DR ","3149"," ","RIVER PARK","DR","-85.805118141799994","38.254446456700002","2018-07-01 00:00:00","MED","Medium","2017-09-27 14:06:45","40211","05","RUSSELL","C1","","","","","Develop Louisville","1193876","278510"
"4415","BB921126","Outdoor Advertising Signs","","12412 DIXIE HWY ","12412"," ","DIXIE","HWY","-85.884760423499998","38.076876900899997","2018-07-01 00:00:00","MED","Medium","2017-09-29 10:16:36","40272","14","","C2","","","","","Develop Louisville","1169862","214252"
"4416","BB921068","Outdoor Advertising Signs","Outfront Media","3611 7TH STREET RD ","3611"," ","7TH STREET","RD","-85.797261482400003","38.197922782699997","2018-07-01 00:00:00","MED","Medium","2017-09-28 16:06:23","40216","03","TAYLOR BERRY","M2","","","","","Develop Louisville","1195786","257891"
"4417","21675","Outdoor Advertising Signs","","1000 E BROADWAY ","1000","E","BROADWAY"," ","-85.735121505500004","38.244017739699999","2018-07-01 00:00:00","MED","Medium","2008-08-26 15:42:39","40204","04","PARISTOWN POINTE","EZ1","","","","","Develop Louisville","1213912","274381"
"4418","BB921033","Outdoor Advertising Signs","Outfront Media","7636 DIXIE HWY ","7636"," ","DIXIE","HWY","-85.841639342799994","38.140307208800003","2018-07-01 00:00:00","MED","Medium","2017-09-28 09:21:15","40258","25","","M2","","","","","Develop Louisville","1182672","237130"
"4419","BB920438","Outdoor Advertising Signs","Outfront Media","4427 POPLAR LEVEL RD ","4427"," ","POPLAR LEVEL","RD","-85.702824979100001","38.189820938099999","2018-07-01 00:00:00","LARGE","Large","2017-09-22 14:44:10","40213","10","","M2","","","","","Develop Louisville","1222875","254499"
"4420","BB920669","Outdoor Advertising Signs","Outfront Media","333 CAMP ST ","333"," ","CAMP","ST","-85.750360858299999","38.232238736500001","2018-07-01 00:00:00","LARGE","Large","2017-09-26 09:40:10","40203","06","SHELBY PARK","OR2","","","","","Develop Louisville","1209466","270163"
"4421","BB921843","Outdoor Advertising Signs","","105 FENLEY AVE ","105"," ","FENLEY","AVE","-85.670584556799994","38.2549600985","2018-07-01 00:00:00","MED","Medium","2017-10-24 09:56:10","40207","09","CRESCENT HILL","C1","","","","","Develop Louisville","1232506","278073"
"4422","BB920880","Outdoor Advertising Signs","Outfront Media"," LOUISVILLE AVE "," "," ","LOUISVILLE","AVE","-85.756301034700002","38.1866160493","2018-07-01 00:00:00","LARGE","Large","2017-09-27 10:09:17","40209","21","HIGHLAND PARK","M2","","","","","Develop Louisville","1207488.25","253578.93799999999"
"4423","BB920901","Outdoor Advertising Signs","Outfront Media","4216 POPLAR LEVEL RD ","4216"," ","POPLAR LEVEL","RD","-85.708147195999999","38.198229836800003","2018-07-01 00:00:00","MED","Medium","2017-09-27 10:42:10","40213","10","CAMP TAYLOR","C1","","","","","Develop Louisville","1221394","257585"
"4424","21322","Outdoor Advertising Signs","","2317 FRANKFORT AVE ","2317"," ","FRANKFORT","AVE","-85.702552071499994","38.253652375000001","2018-07-01 00:00:00","SMALL","Small","2008-08-01 12:09:03","40206","09","CLIFTON","C2","","","","","Develop Louisville","1223320","277740"
"4425","BB919281","Outdoor Advertising Signs","","330 N SPRING ST ","330","N","SPRING","ST","-85.725184734400003","38.256971924399998","2018-07-01 00:00:00","SMALL","Small","2017-07-28 11:11:32","40206","04","BUTCHERTOWN","EZ1","","","","","Develop Louisville","1216841","279052"
"4426","BB921029","Outdoor Advertising Signs","Outfront Media","5207 DIXIE HWY ","5207"," ","DIXIE","HWY","-85.830431981000004","38.164018556499997","2018-07-01 00:00:00","MED","Medium","2017-09-28 09:21:15","40216","12","","C1","","","","","Develop Louisville","1186043","245708"
"4427","22163","Outdoor Advertising Signs","","8210 NATIONAL TPKE ","8210"," ","NATIONAL","TPKE","-85.750662534100002","38.130206547100002","2018-07-01 00:00:00","MED","Medium","2008-08-26 15:42:00","40214","13","","C2","","","","","Develop Louisville","1208774","233013"
"4428","BB921047","Outdoor Advertising Signs","Outfront Media","700 WINKLER AVE ","700"," ","WINKLER","AVE","-85.769811505600003","38.210658728299997","2018-07-01 00:00:00","MED","Medium","2017-09-28 15:16:09","40208","06","SOUTH LOUISVILLE","C1","","","","","Develop Louisville","1203750","262397"
"4429","BB920942","Outdoor Advertising Signs","Outfront Media","1902 RIVER RD ","1902"," ","RIVER","RD","-85.712994953999996","38.265822931999999","2018-07-01 00:00:00","MED","Medium","2017-09-27 14:06:45","40206","09","REMAINDER OF CITY","(W2)","","","","","Develop Louisville","1220392","282219"
"4430","BB920518","Outdoor Advertising Signs","Outfront Media","3400 VERMONT AVE ","3400"," ","VERMONT","AVE","-85.807597699799999","38.255407611099997","2018-07-01 00:00:00","SMALL","Small","2017-09-25 08:41:23","40211","05","SHAWNEE","C1","","","","","Develop Louisville","1193170","278872"
"4431","BB920779","Outdoor Advertising Signs","Outfront Media","1827 NELLIGAN AVE ","1827"," ","NELLIGAN","AVE","-85.777843180100007","38.266187436300001","2018-07-01 00:00:00","LARGE","Large","2017-09-27 08:39:16","40203","05","PORTLAND","EZ1","","","","","Develop Louisville","1201778","282654"
"4432","BB921064","Outdoor Advertising Signs","Outfront Media","2905 7TH STREET RD ","2905"," ","7TH STREET","RD","-85.787293759799994","38.208433158799998","2018-07-01 00:00:00","MED","Medium","2017-09-28 16:06:23","40216","03","TAYLOR BERRY","C2","","","","","Develop Louisville","1198714","261670"
"4433","BB920861","Outdoor Advertising Signs","Outfront Media","3430 PRESTON HWY ","3430"," ","PRESTON","HWY","-85.732346695499999","38.195760827999997","2018-07-01 00:00:00","LARGE","Large","2017-09-27 08:39:16","40213","21","PRESTONIA","C1","","","","","Develop Louisville","1214426","256797"
"4434","BB920477","Outdoor Advertising Signs","Outfront Media","935 W OAK ST ","935","W","OAK","ST","-85.769475813200003","38.236553288400003","2018-07-01 00:00:00","SMALL","Small","2017-09-22 15:36:52","40203","06","CALIFORNIA","EZ1","","","","","Develop Louisville","1204002","271824"
"4435","BB921363","Outdoor Advertising Signs","","7945 3RD STREET RD ","7945"," ","3RD STREET","RD","-85.793890824200005","38.127881695200003","2018-07-01 00:00:00","MED","Medium","2017-10-09 08:33:35","40214","25","","C1","","","","","Develop Louisville","1196327","232372"
"4436","BB920548","Outdoor Advertising Signs","Outfront Media","3801 FRANKFORT AVE ","3801"," ","FRANKFORT","AVE","-85.657213826900005","38.253161081800002","2018-07-01 00:00:00","LARGE","Large","2017-09-25 08:54:48","40207","09","ROCKCREEK LEXINGTON ROAD","C2","","","","","Develop Louisville","1236335","277359"
"4437","BB920442","Outdoor Advertising Signs","Outfront Media","1718 DIXIE HWY ","1718"," ","DIXIE","HWY","-85.791701830799994","38.225894301700002","2018-07-01 00:00:00","SMALL","Small","2017-09-22 15:05:27","40210","03","ALGONQUIN","C2","","","","","Develop Louisville","1197554","268049"
"4438","BB921000","Outdoor Advertising Signs","Outfront Media","5207 DIXIE HWY ","5207"," ","DIXIE","HWY","-85.830431981000004","38.164018556499997","2018-07-01 00:00:00","MED","Medium","2017-09-28 09:21:15","40216","12","","C1","","","","","Develop Louisville","1186043","245708"
"4439","BB920761","Outdoor Advertising Signs","Outfront Media","717 JEFFERSON CT ","717"," ","JEFFERSON","CT","-85.740229608500002","38.204783902300001","2018-07-01 00:00:00","LARGE","Large","2017-09-26 13:54:48","40217","21","SAINT JOSEPH","M2","","","","","Develop Louisville","1212214","260119"
"4440","BB922175","Outdoor Advertising Signs","Outfront Media","1430 S 28TH ST ","1430","S","28TH","ST","-85.8012054541","38.2325328031","2018-07-01 00:00:00","MED","Medium","2017-11-09 14:14:48","40211","01","PARKLAND","C1","","","","","Develop Louisville","1194865","270512"
"4441","BB920793","Outdoor Advertising Signs","OUTFRONT MEDIA","5914 SHEPHERDSVILLE RD ","5914"," ","SHEPHERDSVILLE","RD","-85.660608302","38.160933761300001","2018-07-01 00:00:00","MED","Medium","2017-09-27 09:14:04","40228","02","","M2","","","","","Develop Louisville","1234846","243792"
"4442","BB921156","Outdoor Advertising Signs","Outfront Media","5212 DIXIE HWY ","5212"," ","DIXIE","HWY","-85.8315132659","38.163352996999997","2018-07-01 00:00:00","LARGE","Large","2017-09-29 11:15:06","40216","12","","C1","","","","","Develop Louisville","1185728","245471"
"4443","21609","Outdoor Advertising Signs","","3737 S 4TH ST ","3737","S","4TH","ST","-85.7657876297","38.202145062600003","2018-07-01 00:00:00","MED","Medium","2008-08-26 15:42:39","40214","15","SOUTH LOUISVILLE","C2","","","","","Develop Louisville","1204855","259278"
"4444","BB920738","Outdoor Advertising Signs","Outfront Media","711 W BRECKINRIDGE ST ","711","W","BRECKINRIDGE","ST","-85.764724652400005","38.242819091199998","2018-07-01 00:00:00","MED","Medium","2017-09-26 13:54:48","40203","06","OLD LOUISVILLE","CM","","","","","Develop Louisville","1205404","274083"
"4445","BB920911","Outdoor Advertising Signs","Outftront Media","4408 LOUISVILLE AVE ","4408"," ","LOUISVILLE","AVE","-85.757262780800005","38.189660532300003","2018-07-01 00:00:00","LARGE","Large","2017-09-27 10:45:09","40209","21","BEECHMONT","M2","","","","","Develop Louisville","1207230","254692"
"4446","BB921809","Outdoor Advertising Signs","Outfront Media","105 FENLEY AVE ","105"," ","FENLEY","AVE","-85.670584556799994","38.2549600985","2018-07-01 00:00:00","MED","Medium","2017-10-23 15:39:18","40207","09","CRESCENT HILL","C1","","","","","Develop Louisville","1232506","278073"
"4447","BB920678","Outdoor Advertising Signs","Outfront Media","1357 GARDINER LN ","1357"," ","GARDINER","LN","-85.702107234500005","38.1979618501","2018-07-01 00:00:00","LARGE","Large","2017-09-26 09:40:10","40213","10","","C2","","","","","Develop Louisville","1223128","257460"
"4448","BB921481","Outdoor Advertising Signs","","202 FLIRTATION WALK ","202"," ","FLIRTATION","WALK","-85.6547112696","38.150967020800003","2018-07-01 00:00:00","MED","Medium","2017-10-11 12:35:50","40219","24","","R7","","","","","Develop Louisville","1236486","240137"
"4449","BB921104","Outdoor Advertising Signs","OUTFRONT MEDIA","4820 PINEWOOD RD ","4820"," ","PINEWOOD","RD","-85.689117325599995","38.181339766500002","2018-07-01 00:00:00","MED","Medium","2017-09-28 16:53:26","40218","10","","M2","","","","","Develop Louisville","1226766","251349"
"4450","BB921024","Outdoor Advertising Signs","Outfront Media","7612 SHEPHERDSVILLE RD ","7612"," ","SHEPHERDSVILLE","RD","-85.658187106499994","38.139725479799999","2018-07-01 00:00:00","MED","Medium","2017-09-28 14:16:03","40219","24","","OR1","","","","","Develop Louisville","1235424","236059"
"4451","21624","Outdoor Advertising Signs","","701 ALGONQUIN PKY ","701"," ","ALGONQUIN","PKY","-85.769701688300003","38.211898780200002","2018-07-01 00:00:00","MED","Medium","2008-08-26 15:42:39","40208","06","SOUTH LOUISVILLE","C1","","","","","Develop Louisville","1203789","262848"
"4452","BB921083","Outdoor Advertising Signs","OUTFRONT MEDIA","3510 DIXIE HWY ","3510"," ","DIXIE","HWY","-85.803056821499993","38.200402711599999","2018-07-01 00:00:00","MED","Medium","2017-09-28 16:21:04","40216","03","","C1","","","","","Develop Louisville","1194136","258822"
"4453","BB921050","Outdoor Advertising Signs","Outfront Media","9603 WHIPPS MILL RD ","9603"," ","WHIPPS MILL","RD","-85.579194823400002","38.268276090500002","2018-07-01 00:00:00","MED","Medium","2017-09-28 15:40:17","40242","18","","C2","","","","","Develop Louisville","1258816","282530"
"4454","BB920443","Outdoor Advertising Signs","Outfront Media","1482 DIXIE HWY ","1482"," ","DIXIE","HWY","-85.790617670900005","38.228619306600002","2018-07-01 00:00:00","SMALL","Small","2017-09-22 15:11:51","40210","03","PARK HILL","C1","","","","","Develop Louisville","1197882","269036"
